ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2366757,2,2019-12-25 22:54:00,2019-12-25 23:28:30,37.73748300000001,-122.40223,37.73748300000001,-122.40223,0.0,At US-101 (San Francisco) - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2019-12-25 22:56:00,50.0,50.0,71.0,29.77,10.0,NNE,22.0,0.0,Cloudy / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2366769,2,2019-12-26 01:24:00,2019-12-26 02:15:28,37.798169,-122.377789,37.798169,-122.377789,0.0,At Bay Bridge (San Francisco) - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94111,US,US/Pacific,KOAK,2019-12-26 01:53:00,49.0,45.0,64.0,29.82,10.0,N,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2366868,2,2019-12-26 14:11:00,2019-12-26 14:44:29,37.76181,-122.405846,37.76181,-122.405846,0.0,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-12-26 13:53:00,58.0,58.0,44.0,29.9,10.0,WNW,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2366878,2,2019-12-26 14:39:00,2019-12-26 15:34:28,37.76181,-122.405846,37.76181,-122.405846,0.0,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-12-26 14:53:00,58.0,58.0,47.0,29.9,10.0,WNW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2366892,2,2019-12-26 17:51:00,2019-12-26 19:44:25,37.765283,-122.404835,37.765283,-122.404835,0.0,At I-80 - Accident.,,San Francisco-Oakland Bay Bridge,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-26 17:56:00,54.0,54.0,66.0,29.94,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2366917,2,2019-12-26 18:17:00,2019-12-26 19:32:27,37.731949,-122.427833,37.731949,-122.427833,0.0,At Monterey Blvd/San Jose Ave/Exit 52 - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-26 17:56:00,54.0,54.0,66.0,29.94,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2366941,2,2019-12-26 20:07:00,2019-12-26 20:38:29,37.72999,-122.403729,37.72999,-122.403729,0.0,At Bacon St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-26 19:56:00,50.0,50.0,74.0,29.97,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2368421,2,2019-12-27 10:23:00,2019-12-27 11:56:25,37.81117800000001,-122.364005,37.81117800000001,-122.364005,0.0,At Hillcrest Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-27 09:53:00,50.0,50.0,66.0,30.1,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2368567,2,2019-12-27 19:57:00,2019-12-27 20:31:29,37.769668,-122.416133,37.769668,-122.416133,0.0,At Van Ness Ave/Duboce Ave/Exit 434A - Accident.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-27 19:56:00,52.0,52.0,83.0,30.06,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2368575,2,2019-12-27 20:37:00,2019-12-27 21:31:28,37.772948,-122.40655,37.772948,-122.40655,0.0,At 7th St/Bryant St - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-27 20:56:00,51.0,51.0,86.0,30.08,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2369997,2,2019-12-27 21:53:00,2019-12-27 22:26:29,37.73313,-122.412227,37.73313,-122.412227,0.0,At US-101 (San Francisco) - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-27 21:56:00,50.0,50.0,86.0,30.08,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2370041,2,2019-12-28 07:05:00,2019-12-28 08:00:27,37.793678,-122.392545,37.793678,-122.392545,0.0,At Folsom St - Accident.,89.0, The Embarcadero,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2019-12-28 06:53:00,38.0,38.0,86.0,30.16,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Day,Day,Day
A-2370063,2,2019-12-28 11:09:00,2019-12-28 11:45:29,37.733918,-122.41136000000002,37.733918,-122.41136000000002,0.0,At US-101 (San Francisco) - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-28 10:56:00,50.0,50.0,77.0,30.17,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2370107,2,2019-12-28 15:12:00,2019-12-28 15:46:29,37.807153,-122.475694,37.807153,-122.475694,0.0,At Golden Gate Bridge/Toll Plaza - Accident.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2019-12-28 14:56:00,57.0,57.0,59.0,30.1,10.0,NW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2370165,2,2019-12-28 19:52:00,2019-12-28 20:48:28,37.78173,-122.397252,37.78173,-122.397252,0.0,At 4th St/5th St - Accident.,107.0, Perry St,R,San Francisco,San Francisco,CA,94107-4217,US,US/Pacific,KOAK,2019-12-28 19:53:00,51.0,51.0,83.0,30.13,10.0,WSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2370922,2,2019-12-29 01:51:00,2019-12-29 06:25:14,37.769291,-122.410764,37.769291,-122.410764,0.0,At I-80/James Lick Skwy - Accident.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-29 01:56:00,53.0,53.0,80.0,30.13,10.0,SW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-2370929,2,2019-12-29 02:55:00,2019-12-29 06:09:19,37.771852,-122.423304,37.771852,-122.423304,0.0,At Market St - Accident.,,Octavia Blvd,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-29 02:56:00,50.0,50.0,89.0,30.12,6.0,S,5.0,0.0,Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Night,Night,Night,Night
A-2370965,2,2019-12-29 12:22:00,2019-12-29 13:19:27,37.71554,-122.398495,37.71554,-122.398495,0.0,At 3rd St/Exit 429B/Exit 429C - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-29 11:56:00,54.0,54.0,77.0,30.09,8.0,ESE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2370968,2,2019-12-29 12:41:00,2019-12-29 13:34:28,37.808253,-122.366974,37.808253,-122.366974,0.0,At Hillcrest Rd - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-29 12:53:00,55.0,55.0,67.0,30.07,8.0,SSE,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2370976,2,2019-12-29 13:37:00,2019-12-29 15:14:25,37.719157,-122.448254,37.719157,-122.448254,0.0,At Geneva Ave - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-29 13:56:00,53.0,53.0,86.0,30.04,5.0,ESE,5.0,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2370988,2,2019-12-29 14:09:00,2019-12-29 14:42:29,37.730321,-122.404092,37.730321,-122.404092,0.0,At Bacon St - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-29 13:56:00,53.0,53.0,86.0,30.04,5.0,ESE,5.0,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2371001,2,2019-12-29 13:54:30,2019-12-29 15:09:56,37.71916,-122.44826,37.71916,-122.44826,0.0,At Geneva Ave - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-29 13:56:00,53.0,53.0,86.0,30.04,5.0,ESE,5.0,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2371005,2,2019-12-29 14:12:30,2019-12-29 15:17:27,37.71916,-122.44826,37.71916,-122.44826,0.0,At Geneva Ave - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-29 13:56:00,53.0,53.0,86.0,30.04,5.0,ESE,5.0,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2371012,2,2019-12-29 14:48:00,2019-12-29 15:20:29,37.719157,-122.448254,37.719157,-122.448254,0.0,At Geneva Ave - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-29 14:56:00,52.0,52.0,83.0,30.01,7.0,ESE,12.0,0.14,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2371071,2,2019-12-29 17:22:00,2019-12-29 17:53:29,37.729942,-122.439501,37.729942,-122.439501,0.0,At Monterey Blvd/San Jose Ave/Exit 52 - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-29 16:56:00,53.0,53.0,89.0,29.97,10.0,SE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2371101,2,2019-12-29 18:37:00,2019-12-29 19:55:26,37.720132,-122.405968,37.720132,-122.405968,0.0,At US-101/James Lick Fwy/San Bruno Ave - Accident.,993.0, Holyoke St,L,San Francisco,San Francisco,CA,94134-2162,US,US/Pacific,KSFO,2019-12-29 18:22:00,53.0,53.0,86.0,29.96,10.0,SE,10.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2371132,2,2019-12-29 20:30:00,2019-12-29 21:44:26,37.813697,-122.361552,37.813697,-122.361552,0.0,At Hillcrest Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-29 20:53:00,52.0,52.0,97.0,30.0,5.0,ENE,7.0,0.15,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2371139,2,2019-12-29 20:30:00,2019-12-29 21:24:27,37.81367,-122.36152,37.81367,-122.36152,0.0,At Hillcrest Rd - Accident. Obstruction on roadway {something that does block the road or part of it}.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-29 20:53:00,52.0,52.0,97.0,30.0,5.0,ENE,7.0,0.15,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2371153,2,2019-12-29 21:39:00,2019-12-29 22:13:29,37.734974,-122.406733,37.734974,-122.406733,0.0,At Bacon St - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-29 21:40:00,52.0,52.0,89.0,30.0,5.0,NE,14.0,0.1,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2372385,2,2019-12-29 23:00:00,2019-12-30 02:02:29,37.808253,-122.366974,37.808253,-122.366974,0.0,At Hillcrest Rd - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-29 22:53:00,49.0,45.0,93.0,30.04,10.0,NE,9.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-2372430,2,2019-12-30 10:16:00,2019-12-30 11:30:26,37.807153,-122.475694,37.807153,-122.475694,0.0,At Golden Gate Bridge/Toll Plaza - Accident.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2019-12-30 09:56:00,53.0,53.0,71.0,30.16,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2372470,2,2019-12-30 13:40:00,2019-12-30 14:51:27,37.711312,-122.395505,37.711312,-122.395505,0.0,At 3rd St/Exit 429B/Exit 429C - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-30 13:56:00,56.0,56.0,67.0,30.09,10.0,E,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2372474,2,2019-12-30 14:08:00,2019-12-30 16:13:24,37.711312,-122.395505,37.711312,-122.395505,0.0,At 3rd St/Exit 429B/Exit 429C - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-30 13:56:00,56.0,56.0,67.0,30.09,10.0,E,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2372537,2,2019-12-30 17:32:00,2019-12-30 18:26:29,37.775564,-122.405811,37.775564,-122.405811,0.0,At 7th St/Bryant St - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-30 17:56:00,53.0,53.0,77.0,30.1,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2372557,2,2019-12-30 18:07:00,2019-12-30 19:01:28,37.784858,-122.392571,37.784858,-122.392571,0.0,At Fremont St/Harrison St - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-12-30 17:53:00,54.0,54.0,77.0,30.11,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2373559,2,2019-12-31 14:09:00,2019-12-31 15:02:28,37.76181,-122.405846,37.76181,-122.405846,0.0,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-12-31 13:53:00,60.0,60.0,49.0,30.14,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2373568,2,2019-12-31 14:42:00,2019-12-31 15:53:26,37.80765,-122.475791,37.80765,-122.475791,0.0,At Golden Gate Brg (San Francisco) - Accident.,,Golden Gate Brg N,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2019-12-31 14:56:00,56.0,56.0,77.0,30.1,10.0,E,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2374574,2,2019-12-03 09:33:00,2019-12-03 10:05:59,37.77088,-122.40569,37.77092,-122.40572,0.003,At 7th St/Bryant St - Accident.,,San Francisco-Oakland Bay Bridge,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-03 09:56:00,56.0,56.0,84.0,30.11,9.0,SE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2374575,2,2019-12-03 09:32:00,2019-12-03 10:25:28,37.77091400000001,-122.405721,37.77091400000001,-122.405721,0.0,At 7th St/Bryant St - Accident.,,San Francisco-Oakland Bay Bridge,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-03 09:56:00,56.0,56.0,84.0,30.11,9.0,SE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2374606,2,2019-12-03 11:39:00,2019-12-03 14:11:21,37.813697,-122.361552,37.813697,-122.361552,0.0,At Hillcrest Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-03 11:53:00,59.0,59.0,78.0,30.07,10.0,S,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2374650,2,2019-12-03 15:38:00,2019-12-03 17:13:25,37.782732,-122.395501,37.782732,-122.395501,0.0,At Fremont St/Harrison St - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-12-03 15:53:00,57.0,57.0,83.0,29.97,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2374651,2,2019-12-03 15:37:30,2019-12-03 16:09:59,37.74392,-122.40563,37.74392,-122.40563,0.0,At Army St/Potrero Ave - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2019-12-03 15:56:00,59.0,59.0,78.0,29.96,9.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2374652,2,2019-12-03 15:31:00,2019-12-03 16:23:28,37.726304,-122.446015,37.726304,-122.446015,0.0,At Ocean Ave - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-03 15:56:00,59.0,59.0,78.0,29.96,9.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2374665,2,2019-12-03 16:18:30,2019-12-03 17:11:58,37.76182,-122.40587,37.76182,-122.40587,0.0,At Vermont St - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-12-03 15:53:00,57.0,57.0,83.0,29.97,10.0,W,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2374694,2,2019-12-03 17:38:30,2019-12-03 18:11:00,37.75249,-122.40303,37.75249,-122.40303,0.0,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-12-03 17:53:00,56.0,56.0,87.0,29.95,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2374704,2,2019-12-03 17:52:00,2019-12-03 18:24:30,37.808253,-122.366974,37.808253,-122.366974,0.0,At Hillcrest Rd - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-03 17:53:00,56.0,56.0,87.0,29.95,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-2374743,2,2019-12-03 17:39:00,2019-12-03 19:10:31,37.752501,-122.402997,37.752501,-122.402997,0.0,At Army St/Potrero Ave - Accident.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-12-03 17:53:00,56.0,56.0,87.0,29.95,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2376038,2,2019-12-04 12:28:00,2019-12-04 13:01:29,37.791867,-122.469653,37.791867,-122.469653,0.0,At General Douglas MacArthur Tunl - Accident.,,State Highway 1,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2019-12-04 12:56:00,55.0,55.0,86.0,29.81,9.0,NNE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2376132,2,2019-12-04 16:01:30,2019-12-04 17:14:27,37.76824000000001,-122.40584,37.76824000000001,-122.40584,0.0,At I-80 - Accident.,140.0, San Bruno Ave,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-04 15:56:00,55.0,55.0,83.0,29.83,10.0,SSW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2376142,2,2019-12-04 16:25:00,2019-12-04 18:01:25,37.78173,-122.397252,37.78173,-122.397252,0.0,At 4th St/5th St - Accident.,107.0, Perry St,R,San Francisco,San Francisco,CA,94107-4217,US,US/Pacific,KOAK,2019-12-04 16:53:00,56.0,56.0,80.0,29.86,10.0,ENE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2376166,2,2019-12-04 16:00:00,2019-12-04 17:44:30,37.76821500000001,-122.405867,37.76821500000001,-122.405867,0.0,At I-80 - Accident.,144.0, San Bruno Ave,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-04 15:56:00,55.0,55.0,83.0,29.83,10.0,SSW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2376261,2,2019-12-04 19:21:00,2019-12-04 20:14:30,37.732277,-122.414904,37.732277,-122.414904,0.0,At Alemany Blvd - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2019-12-04 18:56:00,56.0,56.0,84.0,29.88,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2377987,2,2019-12-05 01:30:00,2019-12-05 02:23:28,37.808253,-122.366974,37.808253,-122.366974,0.0,At Hillcrest Rd - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-05 01:53:00,55.0,55.0,89.0,29.98,6.0,ESE,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-2377991,2,2019-12-05 03:13:00,2019-12-05 04:05:28,37.78699,-122.389859,37.78699,-122.389859,0.0,At Bay Bridge (San Francisco) - Accident.,,I-80 E,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2019-12-05 02:55:00,53.0,53.0,89.0,29.99,8.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2377994,2,2019-12-05 03:21:00,2019-12-05 05:44:27,37.733502,-122.41210900000002,37.733502,-122.41210900000002,0.0,At US-101 (San Francisco) - Accident.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-12-05 02:56:00,56.0,56.0,87.0,29.98,5.0,E,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2378090,2,2019-12-05 14:12:00,2019-12-05 16:06:24,37.765492,-122.412398,37.765492,-122.412398,0.0,At Potrero Ave - Accident.,2550.0, 16th St,R,San Francisco,San Francisco,CA,94103-4213,US,US/Pacific,KSFO,2019-12-05 13:56:00,56.0,56.0,84.0,30.03,9.0,CALM,0.0,0.0,Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2378242,2,2019-12-05 19:33:00,2019-12-05 20:13:29,37.731355,-122.423836,37.731355,-122.423836,0.0,At Alemany Blvd - Accident.,,I-280 N,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-05 19:56:00,57.0,57.0,83.0,30.02,10.0,NNE,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
